163.333333 166.333333
257.333333 241.666667
214.666667 196.666667
168.333333 46.333333
318.000000 262.000000
223.000000 27.333333
180.666667 154.666667
65.666667 169.000000
118.333333 268.000000
116.000000 203.666667
207.333333 276.000000
99.666667 114.333333
248.666667 189.333333
113.333333 140.666667
103.666667 270.000000
201.666667 267.000000
220.333333 243.333333
292.666667 101.666667
106.666667 245.333333
148.000000 208.666667
174.000000 155.000000
236.000000 138.666667
94.000000 86.000000
308.000000 212.333333
20.666667 208.000000
200.000000 12.000000
150.666667 299.666667
126.333333 183.333333
156.000000 23.666667
324.333333 43.666667
293.666667 310.000000
311.000000 298.000000
220.000000 54.333333
66.333333 327.000000
299.666667 332.000000
319.666667 257.666667
271.000000 222.666667
63.333333 31.666667
308.666667 155.333333
28.000000 113.333333
30.000000 228.000000
125.333333 180.666667
312.000000 35.666667
148.333333 252.000000
59.666667 139.333333
295.666667 137.333333
116.000000 57.333333
219.666667 3.000000
112.000000 70.000000
114.000000 195.666667
68.666667 100.333333
237.666667 124.000000
107.000000 85.000000
273.000000 199.666667
240.333333 301.333333
313.000000 270.333333
313.333333 222.333333
235.000000 76.000000
42.333333 50.000000
328.000000 219.333333
306.666667 74.666667
140.666667 89.666667
132.000000 27.000000
210.000000 28.000000
97.333333 324.000000
224.000000 283.333333
208.333333 128.333333
74.000000 99.666667
213.333333 14.000000
299.333333 237.666667
99.333333 63.333333
174.666667 196.666667
69.666667 193.666667
273.000000 112.000000
244.000000 51.666667
331.333333 1.333333
126.333333 256.333333
91.000000 258.666667
283.333333 85.000000
286.666667 47.333333
193.000000 294.666667
331.000000 68.333333
207.000000 189.000000
168.000000 204.333333
320.333333 251.333333
108.666667 86.333333
314.666667 67.333333
67.333333 168.666667
261.333333 7.000000
280.666667 289.333333
176.000000 63.000000
290.666667 302.666667
319.333333 166.000000
12.000000 269.333333
251.000000 82.666667
101.000000 111.000000
44.333333 216.000000
296.666667 251.333333
189.000000 248.666667
122.666667 176.333333
166.666667 15.333333
262.666667 265.666667
83.000000 330.000000
101.000000 11.000000
121.000000 165.666667
84.333333 297.333333
228.666667 41.666667
50.666667 332.000000
325.000000 62.666667
52.333333 243.000000
145.333333 153.333333
138.000000 307.000000
153.333333 101.333333
9.333333 9.000000
16.666667 249.333333
185.333333 300.666667
264.666667 232.333333
233.000000 14.333333
13.000000 0.666667
142.666667 134.333333
166.666667 227.000000
215.666667 179.333333
53.000000 50.333333
178.333333 44.666667
113.000000 230.666667
71.666667 42.333333
168.000000 209.666667
16.333333 321.333333
95.000000 143.000000
114.333333 111.666667
59.000000 300.000000
79.333333 323.666667
316.333333 96.333333
122.333333 329.333333
97.333333 265.000000
247.666667 48.000000
276.333333 130.000000
227.333333 113.333333
180.333333 189.666667
275.333333 77.333333
87.000000 14.000000
120.000000 39.000000
7.666667 253.666667
27.000000 103.000000
63.333333 141.666667
332.000000 122.333333
225.666667 78.000000
230.000000 208.666667
174.666667 19.000000
204.666667 56.000000
68.333333 119.333333
104.000000 128.666667
33.333333 115.333333
242.000000 331.333333
305.333333 184.000000
192.666667 176.333333
315.333333 96.666667
215.666667 323.333333
17.000000 26.666667
210.333333 197.666667
285.666667 209.000000
104.000000 295.333333
71.333333 118.333333
170.666667 30.000000
137.333333 159.666667
203.333333 323.000000
63.000000 91.333333
118.333333 213.666667
206.666667 144.333333
329.000000 296.000000
112.666667 188.666667
256.666667 94.666667
285.333333 139.000000
202.000000 86.666667
283.000000 79.000000
68.333333 19.666667
72.333333 172.666667
315.000000 261.000000
291.000000 152.666667
291.000000 212.333333
96.333333 161.000000
202.333333 159.333333
252.333333 104.666667
157.000000 243.000000
33.333333 153.000000
206.000000 146.000000
8.333333 129.333333
24.666667 77.666667
52.333333 227.000000
164.333333 119.333333
90.000000 233.000000
139.000000 279.666667
189.666667 121.000000
207.333333 264.666667
57.666667 282.333333
143.666667 154.000000
227.333333 130.000000
97.333333 263.666667
19.000000 38.333333
173.666667 52.333333
191.333333 163.666667
315.666667 317.000000
77.000000 7.000000
179.000000 246.666667
18.000000 10.000000
32.666667 108.333333
27.000000 172.000000
172.000000 0.666667
77.000000 46.333333
265.333333 134.666667
112.666667 193.333333
72.666667 7.000000
323.333333 287.333333
270.666667 126.333333
325.666667 228.333333
178.666667 301.333333
58.666667 161.000000
69.000000 253.000000
285.666667 248.000000
166.333333 303.666667
42.333333 316.666667
78.666667 186.666667
272.666667 35.000000
187.666667 16.333333
81.333333 237.000000
268.333333 311.333333
97.000000 125.000000
318.333333 204.666667
196.333333 256.000000
331.000000 306.000000
268.333333 294.000000
274.000000 327.333333
239.000000 10.000000
31.000000 191.333333
42.000000 197.666667
162.000000 84.333333
181.000000 24.666667
271.333333 237.666667
59.666667 125.666667
254.000000 258.333333
29.333333 306.333333
236.666667 244.000000
98.000000 5.666667
115.333333 78.333333
45.666667 230.333333
51.000000 314.333333
191.000000 109.333333
308.333333 97.000000
236.666667 6.000000
72.333333 278.666667
321.000000 18.333333
30.000000 286.000000
43.333333 301.333333
190.333333 220.333333
211.000000 228.333333
263.000000 24.333333
201.333333 283.666667
268.333333 83.333333
289.333333 167.666667
161.666667 2.000000
65.000000 213.000000
316.333333 40.000000
322.333333 75.333333
254.333333 225.666667
198.666667 327.000000
288.333333 186.666667
12.000000 318.333333
256.666667 172.666667
70.333333 114.000000
177.333333 65.333333
126.333333 107.000000
90.000000 328.000000
57.333333 142.333333
78.000000 13.333333
94.333333 24.000000
132.666667 276.666667
21.000000 115.666667
316.666667 10.000000
191.000000 238.000000
19.666667 174.000000
15.666667 308.000000
27.333333 145.000000
77.333333 68.000000
318.000000 147.666667
299.333333 162.000000
213.333333 92.666667
53.000000 87.333333
87.333333 227.666667
13.666667 282.666667
241.000000 108.000000
90.666667 40.666667
51.333333 111.666667
273.666667 152.333333
121.666667 249.000000
57.000000 258.666667
89.666667 72.666667
233.666667 234.333333
217.666667 311.000000
302.333333 319.666667
242.666667 268.666667
265.666667 240.000000
28.000000 102.666667
111.333333 232.666667
330.333333 125.333333
299.333333 238.333333
17.333333 57.000000
63.000000 186.333333
168.666667 3.333333
5.333333 74.666667
36.333333 179.666667
0.000000 126.000000
36.333333 17.666667
27.000000 38.000000
112.666667 329.666667
142.000000 22.333333
49.000000 74.333333
262.333333 77.000000
177.333333 40.666667
93.666667 291.666667
283.333333 59.666667
196.666667 84.666667
116.666667 43.666667
271.000000 285.666667
164.666667 60.333333
27.000000 201.000000
240.000000 144.333333
327.333333 60.333333
162.333333 138.333333
98.666667 275.000000
134.666667 240.666667
297.333333 183.666667
99.000000 10.666667
44.666667 60.333333
168.666667 138.333333
19.000000 236.000000
198.333333 333.000000
320.666667 99.000000
161.000000 258.666667
51.333333 325.666667
103.000000 195.666667
310.666667 127.333333
7.000000 88.666667
187.666667 286.666667
227.333333 70.333333
228.333333 28.666667
95.000000 310.000000
330.000000 194.333333
104.666667 158.666667
38.666667 273.333333
297.333333 175.000000
176.000000 279.666667
175.000000 163.333333
45.333333 120.000000
206.000000 214.333333
112.333333 309.333333
194.000000 207.000000
103.333333 318.333333
296.000000 75.000000
271.666667 190.000000
145.666667 284.333333
2.666667 240.666667
261.000000 116.666667
219.000000 32.333333
275.666667 42.000000
89.666667 23.666667
217.000000 49.666667
303.333333 176.000000
213.000000 132.666667
296.000000 203.333333
131.000000 192.333333
296.666667 325.333333
66.333333 184.000000
310.333333 29.000000
259.000000 33.000000
219.000000 188.666667
317.333333 5.666667
213.666667 245.000000
122.666667 99.333333
61.333333 65.000000
258.666667 268.333333
88.666667 142.666667
318.000000 176.000000
102.666667 197.666667
92.666667 65.666667
185.000000 224.000000
258.000000 148.333333
0.000000 108.333333
332.333333 94.333333
137.333333 42.333333
127.333333 140.333333
231.000000 111.333333
146.333333 111.333333
140.333333 53.000000
328.333333 319.000000
118.000000 253.666667
254.000000 324.000000
180.333333 238.666667
284.000000 283.333333
220.666667 160.666667
133.000000 72.333333
51.333333 57.666667
5.000000 168.666667
283.666667 121.333333
263.333333 87.666667
163.666667 57.333333
12.333333 179.000000
286.333333 276.000000
290.333333 93.333333
329.000000 285.333333
196.666667 113.666667
323.333333 117.333333
221.666667 170.333333
23.000000 172.333333
120.333333 27.666667
117.000000 37.333333
100.000000 168.666667
212.666667 222.333333
121.333333 163.000000
10.666667 51.333333
34.666667 291.666667
226.333333 47.000000
137.333333 179.333333
323.000000 212.000000
56.666667 318.666667
281.333333 253.333333
216.333333 271.333333
155.000000 104.666667
108.666667 295.333333
61.000000 13.000000
323.000000 178.333333
50.666667 207.000000
131.000000 263.333333
96.333333 36.333333
210.333333 224.333333
88.000000 245.000000
182.666667 98.333333
292.333333 104.333333
277.666667 66.000000
316.333333 118.333333
51.666667 264.333333
156.000000 52.000000
320.000000 311.000000
274.333333 95.333333
57.000000 119.333333
225.666667 46.666667
81.666667 60.333333
253.666667 330.000000
107.666667 16.666667
33.333333 318.000000
25.000000 121.333333
14.000000 208.000000
219.666667 306.333333
96.333333 281.333333
156.333333 79.333333
183.666667 325.333333
127.666667 6.333333
44.333333 114.333333
101.333333 318.666667
327.000000 158.333333
222.000000 3.666667
322.333333 304.000000
64.000000 243.000000
300.666667 289.333333
43.666667 0.666667
58.000000 69.000000
239.333333 72.000000
61.000000 125.666667
162.333333 157.333333
191.000000 319.000000
20.666667 41.666667
311.000000 265.666667
165.333333 139.333333
47.000000 51.000000
242.000000 158.000000
326.666667 131.000000
161.666667 316.000000
101.666667 10.000000
9.666667 186.333333
299.333333 53.333333
187.333333 141.333333
239.666667 93.333333
213.666667 300.666667
3.333333 160.000000
242.000000 194.333333
263.000000 46.666667
236.000000 241.000000
312.666667 185.666667
164.333333 143.666667
236.666667 73.333333
301.666667 230.000000
204.333333 130.333333
212.666667 90.000000
140.333333 222.333333
276.333333 223.666667
60.000000 247.666667
31.666667 299.666667
8.000000 29.333333
51.333333 128.666667
189.666667 77.333333
323.000000 236.666667
124.333333 10.000000
144.333333 221.000000
195.666667 93.000000
31.333333 216.333333
166.333333 117.000000
113.000000 154.666667
247.333333 110.000000
28.666667 171.666667
116.333333 305.000000
62.000000 293.666667
3.666667 211.333333
44.333333 129.000000
240.666667 95.666667
257.666667 214.333333
173.000000 247.333333
118.000000 81.333333
41.333333 46.333333
86.333333 21.000000
139.333333 117.666667
237.333333 89.666667
235.000000 134.666667
244.333333 266.333333
244.666667 273.000000
105.000000 145.000000
29.000000 284.333333
223.000000 150.000000
162.333333 267.333333
279.000000 187.333333
29.666667 203.333333
68.333333 320.000000
234.666667 303.666667
185.666667 276.333333
134.333333 272.000000
297.333333 273.666667
174.000000 201.666667
147.666667 193.000000
120.333333 176.000000
126.000000 149.000000
233.333333 15.000000
294.000000 262.333333
299.666667 183.666667
196.333333 128.666667
117.666667 142.000000
316.000000 264.666667
12.000000 168.666667
35.666667 30.666667
139.000000 221.333333
307.000000 273.333333
160.000000 55.333333
331.333333 118.000000
41.000000 145.666667
311.000000 161.333333
105.666667 104.000000
310.333333 5.666667
236.333333 55.000000
52.000000 202.666667
23.000000 248.333333
331.666667 140.666667
57.000000 98.333333
189.666667 186.333333
267.000000 225.333333
217.333333 190.333333
113.333333 308.333333
247.666667 57.333333
30.333333 29.666667
175.666667 188.666667
292.666667 270.666667
16.666667 65.333333
41.333333 111.000000
71.000000 62.000000
166.333333 123.333333
264.666667 189.333333
38.333333 47.000000
114.000000 213.000000
145.666667 87.666667
66.000000 196.666667
313.000000 67.333333
171.000000 210.333333
42.666667 85.666667
268.000000 190.333333
115.333333 227.666667
46.000000 75.000000
165.000000 180.000000
140.333333 324.000000
75.333333 211.333333
52.666667 241.666667
118.666667 317.333333
215.000000 157.333333
148.666667 113.000000
37.000000 294.333333
201.000000 220.333333
275.000000 180.666667
72.000000 113.000000
58.000000 114.666667
198.666667 110.000000
89.000000 98.000000
4.333333 252.333333
173.000000 286.666667
216.666667 97.333333
277.333333 292.000000
93.000000 330.000000
317.666667 211.666667
98.333333 199.333333
35.666667 247.000000
312.333333 190.000000
325.333333 180.000000
194.666667 267.000000
27.666667 266.666667
164.000000 203.000000
165.333333 146.666667
313.000000 254.333333
245.000000 101.333333
291.000000 202.000000
54.666667 174.333333
83.666667 116.333333
250.333333 176.666667
113.000000 234.666667
55.000000 328.666667
100.666667 208.333333
26.333333 197.000000
182.333333 135.666667
161.333333 43.666667
187.000000 306.333333
310.333333 17.666667
176.000000 142.333333
164.666667 273.000000
181.000000 193.666667
41.000000 256.000000
62.333333 213.000000
214.333333 146.000000
329.333333 131.333333
106.666667 226.666667
32.666667 162.000000
6.000000 250.666667
154.333333 32.666667
231.666667 3.333333
168.333333 59.666667
47.333333 22.000000
32.666667 141.666667
157.333333 326.000000
284.333333 322.000000
265.666667 249.333333
182.333333 90.666667
172.000000 28.666667
304.000000 53.000000
292.333333 300.000000
184.333333 65.666667
310.666667 1.000000
11.666667 317.000000
35.666667 166.000000
16.333333 51.333333
287.000000 302.000000
111.333333 1.000000
108.333333 261.333333
142.666667 265.666667
254.333333 211.000000
38.333333 186.666667
127.000000 4.666667
61.666667 299.000000
33.333333 32.333333
136.000000 109.666667
116.333333 104.333333
293.000000 211.333333
105.333333 304.666667
195.000000 258.333333
255.000000 328.666667
310.000000 208.666667
297.333333 205.333333
209.666667 189.666667
250.666667 136.333333
122.000000 171.666667
131.666667 277.666667
142.666667 258.666667
282.333333 204.333333
8.666667 100.000000
20.666667 262.000000
209.666667 254.333333
33.333333 169.333333
132.333333 138.666667
258.333333 327.333333
181.333333 180.000000
106.666667 275.333333
172.666667 188.333333
264.666667 166.333333
44.666667 182.000000
302.666667 284.333333
20.666667 101.000000
228.666667 280.666667
144.000000 178.000000
269.000000 270.000000
278.000000 289.666667
198.666667 271.666667
328.000000 232.000000
108.000000 127.333333
155.000000 150.333333
238.666667 120.333333
114.333333 12.333333
62.333333 287.000000
200.666667 327.000000
120.000000 29.333333
293.000000 206.666667
313.666667 97.666667
308.000000 209.333333
45.000000 236.000000
54.000000 314.000000
290.000000 332.000000
54.333333 155.333333
270.333333 166.666667
171.666667 162.333333
78.000000 110.666667
96.666667 316.666667
231.000000 211.000000
113.000000 293.333333
164.666667 97.666667
71.000000 284.666667
127.333333 148.000000
158.333333 107.666667
246.000000 250.333333
317.000000 291.000000
270.333333 155.000000
56.000000 227.000000
271.000000 227.666667
166.333333 325.666667
178.333333 4.666667
154.666667 256.333333
115.333333 35.666667
24.000000 130.333333
246.666667 137.000000
207.666667 195.666667
19.000000 278.666667
264.333333 146.333333
93.666667 206.666667
38.000000 123.666667
123.666667 139.333333
198.666667 178.000000
294.333333 254.666667
189.000000 232.333333
266.666667 22.333333
224.666667 111.666667
144.333333 163.333333
152.333333 44.000000
316.333333 176.333333
174.333333 230.000000
97.333333 49.000000
209.666667 116.333333
111.666667 140.666667
46.666667 322.666667
14.333333 85.000000
113.000000 255.333333
8.333333 312.000000
217.666667 86.666667
17.333333 73.333333
319.000000 68.000000
95.666667 327.666667
180.000000 240.333333
275.333333 332.333333
68.333333 42.333333
292.666667 242.666667
56.333333 56.666667
75.666667 266.000000
173.333333 187.666667
73.666667 220.000000
294.333333 205.333333
89.000000 74.333333
127.333333 97.333333
170.333333 11.666667
184.333333 187.666667
202.666667 287.333333
256.000000 298.333333
66.000000 220.000000
322.666667 125.333333
3.000000 57.666667
167.666667 295.666667
84.666667 224.333333
19.000000 160.333333
274.333333 309.666667
132.000000 14.666667
314.000000 93.333333
4.000000 69.666667
285.000000 249.000000
284.666667 122.000000
44.666667 253.000000
93.666667 247.333333
324.333333 133.666667
212.666667 57.000000
137.666667 319.333333
299.666667 140.666667
161.333333 251.666667
220.333333 30.000000
260.000000 23.666667
307.666667 201.000000
0.000000 106.666667
0.000000 314.000000
317.333333 4.000000
168.000000 269.000000
253.000000 119.333333
175.000000 298.000000
39.000000 52.666667
212.000000 30.000000
186.666667 208.666667
204.666667 324.333333
312.333333 288.333333
249.333333 140.333333
206.666667 136.333333
287.666667 133.333333
277.333333 262.000000
1.333333 277.666667
152.666667 118.666667
42.333333 136.666667
122.666667 210.333333
189.666667 42.666667
113.666667 148.666667
124.666667 152.666667
201.666667 3.333333
300.333333 55.000000
329.666667 289.000000
163.333333 308.666667
244.000000 79.333333
233.000000 235.000000
0.000000 187.333333
152.333333 277.333333
116.000000 153.666667
5.666667 269.000000
56.333333 165.666667
189.666667 179.333333
42.666667 46.333333
6.000000 156.666667
195.000000 130.666667
93.333333 180.666667
251.333333 177.666667
235.666667 247.666667
133.333333 183.333333
7.000000 161.666667
262.666667 240.000000
63.333333 46.666667
211.333333 215.666667
108.333333 327.666667
153.666667 231.333333
47.333333 210.000000
63.666667 21.000000
173.333333 106.666667
184.666667 179.333333
47.333333 164.000000
310.000000 140.666667
11.333333 228.333333
102.666667 31.333333
260.000000 236.000000
214.666667 267.333333
181.666667 261.333333
174.000000 29.000000
308.333333 52.333333
245.000000 200.666667
164.000000 182.666667
98.666667 328.666667
176.666667 280.000000
16.333333 17.000000
170.666667 318.666667
196.333333 218.000000
149.333333 290.666667
142.666667 160.666667
185.666667 29.333333
192.000000 112.333333
265.666667 73.333333
46.333333 231.333333
1.666667 4.666667
260.666667 94.000000
174.333333 289.666667
78.666667 5.000000
139.000000 294.666667
117.666667 99.666667
241.333333 251.333333
116.666667 78.666667
236.666667 97.333333
80.666667 52.666667
54.666667 7.666667
213.666667 240.333333
37.000000 189.666667
136.666667 86.666667
263.333333 300.666667
318.333333 49.000000
305.333333 29.666667
260.333333 146.333333
319.333333 5.666667
268.666667 125.000000
300.333333 170.333333
224.666667 326.000000
88.333333 125.666667
188.666667 325.333333
223.000000 53.666667
44.666667 277.666667
178.666667 42.333333
